WMC,class_BC,chemin,class,classe_LOC,classe_CLOC,classe_DC
16,0.057180851063829786,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\ValueDataset.java,ValueDataset extends Value, Dataset ,47,43,0.9148936170212766
76,0.007904376325428958,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\WaferMapDataset.java,WaferMapDataset extends AbstractDataset ,273,164,0.6007326007326007
71,0.003786157807057398,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\io\CSV.java,CSV ,186,50,0.26881720430107525
54,0.008417508417508417,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\json\JSONUtils.java,JSONUtils ,187,85,0.45454545454545453
0,Infinity,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\json\package-info.java,,4,3,0.75
45,0.011111111111111112,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\json\impl\JSONArray.java,JSONArray extends ArrayList,144,72,0.5
11,0.082039911308204,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\json\impl\JSONAware.java,JSONAware ,41,37,0.9024390243902439
48,0.010714285714285713,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\json\impl\JSONObject.java,JSONObject extends HashMap,175,90,0.5142857142857142
11,0.07905138339920949,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\json\impl\JSONStreamAware.java,JSONStreamAware ,46,40,0.8695652173913043
89,0.0056895441208044085,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\json\impl\JSONValue.java,JSONValue ,314,159,0.5063694267515924
2,0.375,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\json\impl\package-info.java,,4,3,0.75
22,0.03665689149560117,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\resources\DataPackageResources.java,DataPackageResources extends ListResourceBundle ,62,50,0.8064516129032258
24,0.033602150537634407,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\resources\DataPackageResources_de.java,DataPackageResources_de extends ListResourceBundle ,62,50,0.8064516129032258
24,0.033602150537634407,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\resources\DataPackageResources_es.java,DataPackageResources_es extends ListResourceBundle ,62,50,0.8064516129032258
23,0.03492516037063435,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\resources\DataPackageResources_fr.java,DataPackageResources_fr extends ListResourceBundle ,61,49,0.8032786885245902
25,0.03238095238095238,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\resources\DataPackageResources_pl.java,DataPackageResources_pl extends ListResourceBundle ,63,51,0.8095238095238095
23,0.034635224760501106,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\resources\DataPackageResources_ru.java,DataPackageResources_ru extends ListResourceBundle ,59,47,0.7966101694915254
94,0.004757831711750241,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCalculator.java,BoxAndWhiskerCalculator ,199,89,0.4472361809045226
35,0.025425950196592398,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCategoryDataset.java,BoxAndWhiskerCategoryDataset<R extends Comparable<R>, ,218,194,0.8899082568807339
88,0.005962668510197028,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\BoxAndWhiskerItem.java,BoxAndWhiskerItem,263,138,0.5247148288973384
55,0.016308539944903583,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\BoxAndWhiskerXYDataset.java,BoxAndWhiskerXYDataset<S extends Comparable<S>> ,165,148,0.896969696969697
185,0.0028426585388610704,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerCategoryDataset.java,DefaultBoxAndWhiskerCategoryDataset<R extends Comparable<R>, ,869,457,0.525891829689298
205,0.002648883085389171,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerXYDataset.java,DefaultBoxAndWhiskerXYDataset<S extends Comparable<S>> ,523,284,0.5430210325047801
130,0.0037246963562753035,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,DefaultMultiValueCategoryDataset<R extends Comparable<R>, C extends Comparable<C>>,380,184,0.4842105263157895
199,0.0023582826412765585,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,DefaultStatisticalCategoryDataset<R extends Comparable<R>, ,684,321,0.4692982456140351
41,0.014696685428392744,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\HistogramBin.java,HistogramBin,156,94,0.6025641025641025
139,0.00391428792449911,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\HistogramDataset.java,HistogramDataset extends AbstractIntervalXYDataset,465,253,0.5440860215053763
12,0.07371794871794872,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\HistogramType.java,HistogramType ,52,46,0.8846153846153846
55,0.01097560975609756,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\MeanAndStandardDeviation.java,MeanAndStandardDeviation,164,99,0.6036585365853658
27,0.03254769921436588,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\MultiValueCategoryDataset.java,MultiValueCategoryDataset<R extends Comparable<R>, C extends Comparable<C>>,66,58,0.8787878787878788
88,0.0036845730027548207,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\Regression.java,Regression ,330,107,0.3242424242424242
83,0.006000837326138531,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\SimpleHistogramBin.java,SimpleHistogramBin,259,129,0.4980694980694981
160,0.003650442477876106,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\SimpleHistogramDataset.java,SimpleHistogramDataset<K extends Comparable<K>> ,452,264,0.584070796460177
20,0.044375,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\StatisticalCategoryDataset.java,StatisticalCategoryDataset<R extends Comparable<R>, ,80,71,0.8875
170,0.0026050420168067224,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\statistics\Statistics.java,Statistics ,420,186,0.44285714285714284
39,0.01796616082330368,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\DateRange.java,DateRange extends Range,147,103,0.7006802721088435
185,0.0030817023920472197,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\Day.java,Day extends RegularTimePeriod,435,248,0.5701149425287356
332,0.0016426169795460911,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java,DynamicTimeSeriesCollection extends AbstractIntervalXYDataset,860,469,0.5453488372093023
106,0.005406386066763425,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\FixedMillisecond.java,FixedMillisecond extends RegularTimePeriod,260,149,0.573076923076923
164,0.003413533006661895,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\Hour.java,Hour extends RegularTimePeriod,443,248,0.5598194130925508
194,0.0027274547092383146,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\Millisecond.java,Millisecond extends RegularTimePeriod,412,218,0.529126213592233
165,0.0032738095238095235,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\Minute.java,Minute extends RegularTimePeriod,448,242,0.5401785714285714
214,0.002416690267157557,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\Month.java,Month extends RegularTimePeriod,495,256,0.5171717171717172
122,0.0036276030128489143,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\MovingAverage.java,MovingAverage ,296,131,0.44256756756756754
178,0.0030898876404494386,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\Quarter.java,Quarter extends RegularTimePeriod,440,242,0.55
266,0.0026138754087434656,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\RegularTimePeriod.java,RegularTimePeriod,361,251,0.6952908587257618
171,0.0031189083820662767,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\Second.java,Second extends RegularTimePeriod,420,224,0.5333333333333333
68,0.008047995317529996,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\SimpleTimePeriod.java,SimpleTimePeriod,201,110,0.5472636815920398
16,0.05592105263157895,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\TimePeriod.java,TimePeriod extends Comparable ,57,51,0.8947368421052632
13,0.0673076923076923,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\TimePeriodAnchor.java,TimePeriodAnchor ,48,42,0.875
17,0.05162064825930372,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\TimePeriodFormatException.java,TimePeriodFormatException extends IllegalArgumentException ,49,43,0.8775510204081632
54,0.011353615520282188,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\TimePeriodValue.java,TimePeriodValue,168,103,0.6130952380952381
141,0.003404255319148936,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\TimePeriodValues.java,TimePeriodValues<S extends Comparable<S>> extends Series<S> ,425,204,0.48
152,0.0032654629273914716,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\TimePeriodValuesCollection.java,TimePeriodValuesCollection extends AbstractIntervalXYDataset,411,204,0.49635036496350365
453,0.0010811503137972862,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\TimeSeries.java,TimeSeries<S extends Comparable<S>> extends Series<S> ,1172,574,0.48976109215017066
259,0.0019800019800019796,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\TimeSeriesCollection.java,TimeSeriesCollection<S extends Comparable<S>> ,663,340,0.5128205128205128
53,0.012413108242303874,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\TimeSeriesDataItem.java,TimeSeriesDataItem,190,125,0.6578947368421053
89,0.0052902621722846445,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\TimeSeriesTableModel.java,TimeSeriesTableModel extends AbstractTableModel,240,113,0.4708333333333333
239,0.0024686938297570835,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\TimeTableXYDataset.java,TimeTableXYDataset extends AbstractIntervalXYDataset,561,331,0.5900178253119429
247,0.0019936719627122105,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\Week.java,Week extends RegularTimePeriod,595,293,0.492436974789916
150,0.00411231884057971,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\Year.java,Year extends RegularTimePeriod,368,227,0.6168478260869565
53,0.011137316561844864,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\ohlc\OHLC.java,OHLC,144,85,0.5902777777777778
38,0.01591187270501836,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\ohlc\OHLCItem.java,OHLCItem extends ComparableObjectItem ,129,78,0.6046511627906976
34,0.020611394163964798,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\ohlc\OHLCSeries.java,OHLCSeries<S extends Comparable<S>> extends ComparableObjectSeries<S> ,127,89,0.7007874015748031
149,0.003961801141235254,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\time\ohlc\OHLCSeriesCollection.java,OHLCSeriesCollection extends AbstractXYDataset,454,268,0.5903083700440529
44,0.013711495116453793,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xml\CategoryDatasetHandler.java,CategoryDatasetHandler extends RootHandler,121,73,0.6033057851239669
39,0.014925373134328358,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xml\CategorySeriesHandler.java,CategorySeriesHandler extends DefaultHandler,134,78,0.582089552238806
57,0.009480222294867604,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xml\DatasetReader.java,DatasetReader ,161,87,0.5403726708074534
14,0.06015037593984962,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xml\DatasetTags.java,DatasetTags ,57,48,0.8421052631578947
39,0.01511292239769061,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xml\ItemHandler.java,ItemHandler extends DefaultHandler,151,89,0.5894039735099338
36,0.017336485421591805,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xml\KeyHandler.java,KeyHandler extends DefaultHandler,141,88,0.624113475177305
42,0.0149547422274695,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xml\PieDatasetHandler.java,PieDatasetHandler extends RootHandler,121,76,0.628099173553719
33,0.019936204146730464,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xml\RootHandler.java,RootHandler extends DefaultHandler,114,75,0.6578947368421053
38,0.015574650912996778,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xml\ValueHandler.java,ValueHandler extends DefaultHandler,147,87,0.5918367346938775
40,0.016163793103448277,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\AbstractIntervalXYDataset.java,AbstractIntervalXYDataset<S extends Comparable<S>> ,116,75,0.646551724137931
30,0.022962962962962963,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\AbstractXYDataset.java,AbstractXYDataset<S extends Comparable<S>> ,90,62,0.6888888888888889
23,0.034057971014492754,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\AbstractXYZDataset.java,AbstractXYZDataset<S extends Comparable<S>> ,60,47,0.7833333333333333
153,0.004112698168910732,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\CategoryTableXYDataset.java,CategoryTableXYDataset extends AbstractIntervalXYDataset,383,241,0.6292428198433421
138,0.0044242953899934455,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\DefaultHighLowDataset.java,DefaultHighLowDataset extends AbstractXYDataset,398,243,0.6105527638190955
145,0.004334975369458128,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\DefaultIntervalXYDataset.java,DefaultIntervalXYDataset<S extends Comparable<S>> ,525,330,0.6285714285714286
97,0.006185567010309278,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\DefaultOHLCDataset.java,DefaultOHLCDataset extends AbstractXYDataset,320,192,0.6
238,0.0020864015709376534,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\DefaultTableXYDataset.java,DefaultTableXYDataset<S extends Comparable<S>> ,582,289,0.4965635738831615
154,0.003428044037181093,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\DefaultWindDataset.java,DefaultWindDataset extends AbstractXYDataset,394,208,0.5279187817258884
118,0.005028091213823711,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\DefaultXYDataset.java,DefaultXYDataset<S extends Comparable<S>> ,359,213,0.5933147632311978
130,0.004707233065442021,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\DefaultXYZDataset.java,DefaultXYZDataset<S extends Comparable<S>> extends AbstractXYZDataset<S>,402,246,0.6119402985074627
41,0.0224319031511483,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\IntervalXYDataset.java,IntervalXYDataset<S extends Comparable<S>> extends XYDataset<S> ,137,126,0.9197080291970803
190,0.0030902945436986962,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\IntervalXYDelegate.java,IntervalXYDelegate,436,256,0.5871559633027523
37,0.024240735580941766,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\IntervalXYZDataset.java,IntervalXYZDataset<S extends Comparable<S>> ,97,87,0.8969072164948454
57,0.010964912280701754,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\MatrixSeries.java,MatrixSeries<K extends Comparable<K>> extends Series<K> ,200,125,0.625
88,0.006851604278074866,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\MatrixSeriesCollection.java,MatrixSeriesCollection<S extends Comparable<S>> ,272,164,0.6029411764705882
36,0.020356234096692113,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\NormalizedMatrixSeries.java,NormalizedMatrixSeries extends MatrixSeries ,131,96,0.732824427480916
63,0.009157509157509156,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\OHLCDataItem.java,OHLCDataItem,182,105,0.5769230769230769
40,0.022818791946308724,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\OHLCDataset.java,OHLCDataset extends XYDataset ,149,136,0.912751677852349
23,0.04042715484363082,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\TableXYDataset.java,TableXYDataset<S extends Comparable<S>> extends XYDataset<S> ,57,53,0.9298245614035088
35,0.018412698412698415,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\Vector.java,Vector,135,87,0.6444444444444445
29,0.023872679045092837,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\VectorDataItem.java,VectorDataItem extends ComparableObjectItem ,117,81,0.6923076923076923
41,0.017765733212887685,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\VectorSeries.java,VectorSeries<S extends Comparable<S>> extends ComparableObjectSeries<S> ,162,118,0.7283950617283951
97,0.006396515940253819,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\VectorSeriesCollection.java,VectorSeriesCollection<S extends Comparable<S>> ,303,188,0.6204620462046204
26,0.03530031612223393,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\VectorXYDataset.java,VectorXYDataset<S extends Comparable<S>> extends XYDataset<S> ,73,67,0.9178082191780822
20,0.04626865671641791,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\WindDataset.java,WindDataset<S extends Comparable<S>> extends XYDataset<S> ,67,62,0.9253731343283582
27,0.02492877492877493,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XIntervalDataItem.java,XIntervalDataItem extends ComparableObjectItem ,104,70,0.6730769230769231
46,0.01637144390767579,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XIntervalSeries.java,XIntervalSeries<S extends Comparable<S>> ,162,122,0.7530864197530864
127,0.004811898512685915,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XIntervalSeriesCollection.java,XIntervalSeriesCollection<S extends Comparable<S>> ,360,220,0.6111111111111112
24,0.03819444444444444,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XisSymbolic.java,XisSymbolic ,72,66,0.9166666666666666
124,0.00522489777373921,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYBarDataset.java,XYBarDataset<S extends Comparable<S>> ,355,230,0.647887323943662
46,0.011781206171107995,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYCoordinate.java,XYCoordinate,155,84,0.5419354838709678
63,0.009295009295009295,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYDataItem.java,XYDataItem,222,130,0.5855855855855856
30,0.029938271604938272,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYDataset.java,XYDataset<S extends Comparable<S>> extends SeriesDataset<S> ,108,97,0.8981481481481481
97,0.007186550883346879,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYDatasetTableModel.java,XYDatasetTableModel extends AbstractTableModel,241,168,0.6970954356846473
25,0.03563636363636363,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYDomainInfo.java,XYDomainInfo<S extends Comparable<S>> ,55,49,0.8909090909090909
38,0.015642252484357747,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYInterval.java,XYInterval,143,85,0.5944055944055944
33,0.017639077340569877,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYIntervalDataItem.java,XYIntervalDataItem extends ComparableObjectItem ,134,78,0.582089552238806
50,0.014814814814814814,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYIntervalSeries.java,XYIntervalSeries<S extends Comparable<S>> ,189,140,0.7407407407407407
128,0.004923844537815126,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYIntervalSeriesCollection.java,XYIntervalSeriesCollection<S extends Comparable<S>> ,357,225,0.6302521008403361
44,0.011198945981554678,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYItemKey.java,XYItemKey<S extends Comparable<S>>,138,68,0.4927536231884058
23,0.03881987577639752,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYRangeInfo.java,XYRangeInfo ,56,50,0.8928571428571429
331,0.0015816997005947463,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYSeries.java,XYSeries<K extends Comparable<K>> extends Series<K> ,892,467,0.523542600896861
246,0.0019406549997703366,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYSeriesCollection.java,XYSeriesCollection<S extends Comparable<S>> ,708,338,0.4774011299435028
21,0.04365079365079365,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\XYZDataset.java,XYZDataset<S extends Comparable<S>> extends XYDataset<S> ,60,55,0.9166666666666666
32,0.019810267857142856,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\YInterval.java,YInterval,112,71,0.6339285714285714
27,0.023732470334412083,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\YIntervalDataItem.java,YIntervalDataItem extends ComparableObjectItem ,103,66,0.6407766990291263
47,0.016185876517425923,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\YIntervalSeries.java,YIntervalSeries<S extends Comparable<S>> extends ComparableObjectSeries<S> ,163,124,0.7607361963190185
113,0.00548617428941637,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\YIntervalSeriesCollection.java,YIntervalSeriesCollection<S extends Comparable<S>> ,321,199,0.6199376947040498
24,0.03824200913242009,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\YisSymbolic.java,YisSymbolic ,73,67,0.9178082191780822
40,0.016163793103448277,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\xy\YWithXInterval.java,YWithXInterval,116,75,0.646551724137931
